
# mZprime = 0.48000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.12729e+13 Energy: 1083.51= (88.3122 + 995.2) Angle: 1123.85= (116.551 + 1007.3) 
0.059 0.48 2.40977 0.000129718 0.00104469 16.2016 0.000138995 0.00119873 0.121945
# mS = 0.05900
# mZprime = 0.46000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.6361e+13 Energy: 1079.79= (84.5905 + 995.2) Angle: 1121.03= (113.734 + 1007.3) 
0.059 0.46 5.15691 0.00011995 0.00105471 15.7281 0.000129122 0.00122145 0.12048
# mS = 0.05900
# mZprime = 0.44000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.22752e+13 Energy: 1079.34= (84.1418 + 995.2) Angle: 1119.36= (112.061 + 1007.3) 
0.059 0.44 5.54112 0.000111429 0.00109058 15.7978 0.000119674 0.00125717 0.11906
# mS = 0.05900
# mZprime = 0.42000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.91875e+13 Energy: 1090.35= (95.1538 + 995.2) Angle: 1120.86= (113.564 + 1007.3) 
0.059 0.42 -0.0614929 0.000106414 0.00119957 15.7419 0.000111173 0.00130875 0.11863
# mS = 0.05900
# mZprime = 0.40000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 6.73157e+13 Energy: 1080.66= (85.4619 + 995.2) Angle: 1115.95= (108.647 + 1007.3) 
0.059 0.4 6.45487 9.59401e-05 0.00119083 14.3589 0.000101859 0.00134156 0.115985
# mS = 0.05900
# mZprime = 0.38000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.69373e+13 Energy: 1077.86= (82.6584 + 995.2) Angle: 1110.54= (103.242 + 1007.3) 
0.059 0.38 3.40292 8.77001e-05 0.00120864 14.159 9.2683e-05 0.00134963 0.11575
# mS = 0.05900
# mZprime = 0.36000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 8.84109e+13 Energy: 1083.84= (88.6388 + 995.2) Angle: 1107.33= (100.032 + 1007.3) 
0.059 0.36 1.30559 8.18465e-05 0.00131467 13.192 8.43335e-05 0.00139542 0.114015
# mS = 0.05900
# mZprime = 0.34000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.02205e+14 Energy: 1088.58= (93.383 + 995.2) Angle: 1107.06= (99.7625 + 1007.3) 
0.059 0.34 3.88015 7.56833e-05 0.00142416 13.5738 7.6913e-05 0.00147056 0.112205
# mS = 0.05900
# mZprime = 0.32000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.18943e+14 Energy: 1084.11= (88.9111 + 995.2) Angle: 1104.02= (96.7154 + 1007.3) 
0.059 0.32 2.16878 6.82339e-05 0.00145829 12.7496 6.96627e-05 0.00151991 0.11025
# mS = 0.05900
# mZprime = 0.30000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.39461e+14 Energy: 1088.91= (93.7084 + 995.2) Angle: 1102= (94.7008 + 1007.3) 
0.059 0.3 5.38499 6.20869e-05 0.00159503 12.2196 6.223e-05 0.00160236 0.10945
# mS = 0.05900
# mZprime = 0.28000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.64912e+14 Energy: 1101.46= (106.264 + 995.2) Angle: 1098.41= (91.1149 + 1007.3) 
0.059 0.28 -3.55706 5.76766e-05 0.00180208 10.8921 5.54626e-05 0.00166665 0.10779
# mS = 0.05900
# mZprime = 0.26000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.96908e+14 Energy: 1095.56= (100.363 + 995.2) Angle: 1093.31= (86.0075 + 1007.3) 
0.059 0.26 2.5739 5.05825e-05 0.00188972 10.6736 4.86407e-05 0.00174778 0.10565
# mS = 0.05900
# mZprime = 0.24000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.37765e+14 Energy: 1097.02= (101.817 + 995.2) Angle: 1090.63= (83.3255 + 1007.3) 
0.059 0.24 -1.77237 4.48745e-05 0.00205958 9.83818 4.2658e-05 0.00186159 0.10347
# mS = 0.05900
# mZprime = 0.22000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.90898e+14 Energy: 1087.63= (92.4265 + 995.2) Angle: 1090.2= (82.9026 + 1007.3) 
0.059 0.22 2.59865 3.80189e-05 0.00216429 8.93763 3.69828e-05 0.0020488 0.10173
# mS = 0.05900
# mZprime = 0.20000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.61516e+14 Energy: 1105.41= (110.213 + 995.2) Angle: 1079.68= (72.3758 + 1007.3) 
0.059 0.2 -7.15424 3.45144e-05 0.00257643 7.68014 3.10456e-05 0.00208589 0.099595
# mS = 0.05900
# mZprime = 0.18000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.57869e+14 Energy: 1109.63= (114.426 + 995.2) Angle: 1078.47= (71.1659 + 1007.3) 
0.059 0.18 -4.31282 2.95121e-05 0.00296875 6.4643 2.61818e-05 0.00234096 0.09688
# mS = 0.05900
# mZprime = 0.16000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.93661e+14 Energy: 1096.8= (101.598 + 995.2) Angle: 1075.82= (68.5239 + 1007.3) 
0.059 0.16 -2.26471 2.38781e-05 0.00320364 4.70168 2.16272e-05 0.00262971 0.09387
# mS = 0.05900
# mZprime = 0.14000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.9301e+14 Energy: 1114.52= (119.323 + 995.2) Angle: 1288.15= (280.848 + 1007.3) 
0.059 0.14 -7.25423 2.02302e-05 0.00409147 -60.8708 2.50611e-05 0.00626146 0.090105

# mS = 0.05700
# mZprime = 0.98000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.79605e+12 Energy: 1073.02= (77.8249 + 995.2) Angle: 1155.69= (148.393 + 1007.3) 
0.057 0.98 4.12586 0.000444631 0.000592154 22.8134 0.000522396 0.000816493 0.138865
# mS = 0.05700
# mZprime = 0.96000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.13176e+12 Energy: 1073.88= (78.6816 + 995.2) Angle: 1155.88= (148.577 + 1007.3) 
0.057 0.96 6.88252 0.000429536 0.000602652 22.3237 0.000503501 0.000827259 0.13808
# mS = 0.05700
# mZprime = 0.94000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.497e+12 Energy: 1083.36= (88.1587 + 995.2) Angle: 1153.95= (146.646 + 1007.3) 
0.057 0.94 2.17685 0.000425598 0.000641516 22.5519 0.000483059 0.000825775 0.13845
# mS = 0.05700
# mZprime = 0.92000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.89493e+12 Energy: 1063.98= (68.7759 + 995.2) Angle: 1154.96= (147.663 + 1007.3) 
0.057 0.92 5.54298 0.000383707 0.000573325 22.7362 0.000464515 0.000839251 0.138325
# mS = 0.05700
# mZprime = 0.90000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 6.32911e+12 Energy: 1073.64= (78.4381 + 995.2) Angle: 1154.06= (146.757 + 1007.3) 
0.057 0.9 6.58509 0.000381944 0.00061838 22.1825 0.000446684 0.000844924 0.13755
# mS = 0.05700
# mZprime = 0.88000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 6.80355e+12 Energy: 1071.96= (76.7582 + 995.2) Angle: 1152.18= (144.882 + 1007.3) 
0.057 0.88 5.8673 0.000365595 0.000616791 21.9077 0.000428549 0.000846553 0.13697
# mS = 0.05700
# mZprime = 0.86000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.32281e+12 Energy: 1074.31= (79.1129 + 995.2) Angle: 1150.11= (142.807 + 1007.3) 
0.057 0.86 2.646 0.000353183 0.00063504 21.2873 0.000409261 0.000851894 0.13669
# mS = 0.05700
# mZprime = 0.84000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.89205e+12 Energy: 1071.76= (76.5553 + 995.2) Angle: 1151.88= (144.579 + 1007.3) 
0.057 0.84 5.23621 0.000336512 0.000630964 21.7755 0.000394457 0.000866112 0.135945
# mS = 0.05700
# mZprime = 0.82000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 8.51715e+12 Energy: 1077.77= (82.5742 + 995.2) Angle: 1149.74= (142.435 + 1007.3) 
0.057 0.82 5.0736 0.000327341 0.000661888 21.6554 0.000374973 0.000867682 0.13708
# mS = 0.05700
# mZprime = 0.80000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 9.2048e+12 Energy: 1072.54= (77.3354 + 995.2) Angle: 1149.31= (142.005 + 1007.3) 
0.057 0.8 5.66572 0.000309742 0.000645822 21.2973 0.000360579 0.00087434 0.13572
# mS = 0.05700
# mZprime = 0.78000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 9.96268e+12 Energy: 1077.2= (82.0036 + 995.2) Angle: 1153.87= (146.574 + 1007.3) 
0.057 0.78 6.3924 0.000301301 0.000674625 22.5715 0.000348337 0.000900805 0.13461
# mS = 0.05700
# mZprime = 0.76000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.07996e+13 Energy: 1078.29= (83.0936 + 995.2) Angle: 1149.21= (141.908 + 1007.3) 
0.057 0.76 3.69637 0.000288403 0.000686643 21.0545 0.00032961 0.000896041 0.135
